Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Corn,1066,crops,Multicab,N1,2652
Fruits,2198,crops,Multicab,N1,2849
Frozen Fish,3750,perishable goods,Refrigerated Truck,N2,7199
Cows,10970,livestock,Heavy Livestock Trailer,N3,18385
Cows,5701,livestock,Heavy Livestock Trailer,N3,12835
Eggs,451,perishable goods,Refrigerated Truck,N2,11960
Frozen Fish,662,perishable goods,Refrigerated Van,N1,2183
Leafy Greens,147,perishable goods,Refrigerated Truck,N2,6406
Eggs,1547,perishable goods,Refrigerated Van,N1,3173
Rice,3401,crops,10-Wheeler Truck,N3,14586
Eggs,1534,perishable goods,Refrigerated Van,N1,2061
Cows,853,livestock,Mini Livestock Truck,N1,2544
Rice,685,crops,Multicab,N1,2766
Eggs,419,perishable goods,Refrigerated Van,N1,1615
Goats,3087,livestock,Livestock Truck,N2,9941
Chickens,1383,livestock,Mini Livestock Truck,N1,2661
Pigs,949,livestock,Livestock Truck,N2,5443
Rice,930,crops,Multicab,N1,1586
Rice,2336,crops,Multicab,N1,2490
Eggs,707,perishable goods,Refrigerated Van,N1,2292
Vegetables,2172,crops,Multicab,N1,2242
Corn,8478,crops,Elf Truck,N2,11553
Chickens,9669,livestock,Heavy Livestock Trailer,N3,12143
Meat,863,perishable goods,Refrigerated Van,N1,1821
Leafy Greens,1388,perishable goods,Refrigerated Van,N1,2196
Frozen Fish,5074,perishable goods,Refrigerated Truck,N2,6858
Rice,8324,crops,Elf Truck,N2,10080
Rice,1425,crops,Multicab,N1,2185
Chickens,3657,livestock,Heavy Livestock Trailer,N3,15082
Chickens,347,livestock,Mini Livestock Truck,N1,1398
Meat,9368,perishable goods,Refrigerated Truck,N2,10880
Frozen Fish,1392,perishable goods,Refrigerated Van,N1,1591
Chickens,2088,livestock,Mini Livestock Truck,N1,2409
Eggs,2740,perishable goods,Refrigerated Truck,N2,6890
Frozen Fish,3382,perishable goods,Refrigerated Van,N1,3484
Cows,8236,livestock,Heavy Livestock Trailer,N3,17409
Leafy Greens,1135,perishable goods,Refrigerated Truck,N2,5869
Chickens,490,livestock,Mini Livestock Truck,N1,2164
Cows,874,livestock,Livestock Truck,N2,3903
Goats,175,livestock,Mini Livestock Truck,N1,2398
Vegetables,8569,crops,10-Wheeler Truck,N3,13052
Chickens,14547,livestock,Heavy Livestock Trailer,N3,16304
Eggs,1816,perishable goods,Refrigerated Van,N1,2173
Frozen Fish,2776,perishable goods,Refrigerated Truck,N2,7656
Goats,14675,livestock,Heavy Livestock Trailer,N3,15451
Meat,2230,perishable goods,Refrigerated Truck,N2,4943
Corn,406,crops,Multicab,N1,2203
Meat,1946,perishable goods,Refrigerated Van,N1,2964
Corn,173,crops,Tricycle,L1,257
Rice,217,crops,Multicab,N1,1125
Leafy Greens,561,perishable goods,Refrigerated Van,N1,1760
Meat,908,perishable goods,Refrigerated Truck,N2,10385
Pigs,3990,livestock,Livestock Truck,N2,4932
Pigs,6770,livestock,Heavy Livestock Trailer,N3,19151
Corn,143,crops,Multicab,N1,1131
Eggs,3383,perishable goods,Refrigerated Truck,N2,6843
Chickens,2655,livestock,Mini Livestock Truck,N1,2705
Pigs,390,livestock,Mini Livestock Truck,N1,1803
Chickens,533,livestock,Mini Livestock Truck,N1,2177
Goats,652,livestock,Mini Livestock Truck,N1,1120
Fruits,2410,crops,Multicab,N1,2502
Goats,3054,livestock,Livestock Truck,N2,8109
Vegetables,3495,crops,Elf Truck,N2,6973
Fruits,1413,crops,10-Wheeler Truck,N3,17570
Fruits,435,crops,Multicab,N1,2159
Pigs,2904,livestock,Livestock Truck,N2,3632
Eggs,5092,perishable goods,Refrigerated Truck,N2,6785
Rice,9194,crops,10-Wheeler Truck,N3,12144
Pigs,4190,livestock,Livestock Truck,N2,7159
Fruits,114,crops,Tricycle,L1,202
Cows,10176,livestock,Heavy Livestock Trailer,N3,12582
Pigs,3559,livestock,Livestock Truck,N2,9417
Leafy Greens,4470,perishable goods,Refrigerated Truck,N2,6619
Leafy Greens,6865,perishable goods,Refrigerated Truck,N2,11367
Pigs,1086,livestock,Mini Livestock Truck,N1,1784
Cows,11741,livestock,Heavy Livestock Trailer,N3,14330
Pigs,2629,livestock,Livestock Truck,N2,4450
Vegetables,169,crops,Tricycle,L1,272
Frozen Fish,3348,perishable goods,Refrigerated Truck,N2,5254
Chickens,1156,livestock,Mini Livestock Truck,N1,1938
Rice,894,crops,Multicab,N1,3010
Meat,1720,perishable goods,Refrigerated Truck,N2,6726
Rice,15154,crops,10-Wheeler Truck,N3,17782
Leafy Greens,313,perishable goods,Refrigerated Truck,N2,4135
Goats,849,livestock,Mini Livestock Truck,N1,1955
Leafy Greens,877,perishable goods,Refrigerated Van,N1,1124
Goats,2858,livestock,Livestock Truck,N2,9002
Rice,300,crops,Multicab,N1,1040
Frozen Fish,292,perishable goods,Refrigerated Van,N1,1652
Corn,2528,crops,Elf Truck,N2,6453
Pigs,1380,livestock,Livestock Truck,N2,11942
Eggs,1374,perishable goods,Refrigerated Van,N1,1382
Pigs,600,livestock,Mini Livestock Truck,N1,1541
Corn,2226,crops,Multicab,N1,3134
Chickens,11567,livestock,Heavy Livestock Trailer,N3,19041
Fruits,960,crops,Multicab,N1,1732
Rice,1020,crops,Elf Truck,N2,8326
Goats,775,livestock,Livestock Truck,N2,9459
Corn,356,crops,Tricycle,L1,601
Chickens,628,livestock,Mini Livestock Truck,N1,2042
Eggs,7202,perishable goods,Refrigerated Truck,N2,8895
Corn,2098,crops,Elf Truck,N2,7414
Corn,260,crops,Tricycle,L1,661
Rice,810,crops,Elf Truck,N2,10221
Fruits,133,crops,Tricycle,L1,135
Vegetables,796,crops,Tricycle,L1,798
Leafy Greens,2401,perishable goods,Refrigerated Van,N1,3176
Pigs,2760,livestock,Mini Livestock Truck,N1,2903
Pigs,678,livestock,Mini Livestock Truck,N1,1440
Cows,2385,livestock,Livestock Truck,N2,6047
Leafy Greens,890,perishable goods,Refrigerated Van,N1,1116
Fruits,4265,crops,Elf Truck,N2,9985
Goats,4980,livestock,Heavy Livestock Trailer,N3,15751
Chickens,2150,livestock,Mini Livestock Truck,N1,2732
Rice,5349,crops,Elf Truck,N2,6863
Vegetables,5554,crops,10-Wheeler Truck,N3,17204
Frozen Fish,1291,perishable goods,Refrigerated Truck,N2,7369
Vegetables,3097,crops,Elf Truck,N2,6987
Corn,4947,crops,10-Wheeler Truck,N3,19752
Rice,2110,crops,Multicab,N1,2861
Frozen Fish,191,perishable goods,Refrigerated Van,N1,1017
Cows,563,livestock,Livestock Truck,N2,3712
Eggs,1812,perishable goods,Refrigerated Van,N1,2257
Fruits,14850,crops,10-Wheeler Truck,N3,16029
Meat,461,perishable goods,Refrigerated Van,N1,1972
Chickens,767,livestock,Mini Livestock Truck,N1,1967
Vegetables,267,crops,Tricycle,L1,287
Eggs,4916,perishable goods,Refrigerated Truck,N2,11362
Chickens,1514,livestock,Mini Livestock Truck,N1,1595
Cows,8021,livestock,Livestock Truck,N2,10240
Goats,780,livestock,Heavy Livestock Trailer,N3,17395
Pigs,1965,livestock,Livestock Truck,N2,11033
Pigs,147,livestock,Mini Livestock Truck,N1,1428
Chickens,6981,livestock,Heavy Livestock Trailer,N3,12217
Eggs,4419,perishable goods,Refrigerated Truck,N2,7918
Meat,1757,perishable goods,Refrigerated Truck,N2,3949
Fruits,6285,crops,Elf Truck,N2,6426
Corn,4888,crops,Elf Truck,N2,7438
Goats,2242,livestock,Mini Livestock Truck,N1,3420
Meat,1040,perishable goods,Refrigerated Truck,N2,10297
Leafy Greens,3586,perishable goods,Refrigerated Truck,N2,11462
Eggs,500,perishable goods,Refrigerated Van,N1,1993
Pigs,3824,livestock,Heavy Livestock Trailer,N3,15745
Corn,150,crops,Multicab,N1,1561
Pigs,5266,livestock,Livestock Truck,N2,9964
Fruits,1056,crops,Multicab,N1,1316
Cows,663,livestock,Mini Livestock Truck,N1,2199
Leafy Greens,4834,perishable goods,Refrigerated Truck,N2,9325
Eggs,1000,perishable goods,Refrigerated Van,N1,2165
Goats,2649,livestock,Livestock Truck,N2,5642
Rice,1039,crops,Multicab,N1,1517
Corn,1074,crops,Multicab,N1,1694
Vegetables,656,crops,Tricycle,L1,751
Frozen Fish,2734,perishable goods,Refrigerated Truck,N2,3873
Meat,2114,perishable goods,Refrigerated Truck,N2,10986
Goats,1574,livestock,Livestock Truck,N2,8147
Corn,469,crops,Multicab,N1,2043
Chickens,1790,livestock,Mini Livestock Truck,N1,2906
Cows,5744,livestock,Heavy Livestock Trailer,N3,17503
Vegetables,8399,crops,10-Wheeler Truck,N3,14136
Meat,481,perishable goods,Refrigerated Van,N1,1090
Chickens,603,livestock,Mini Livestock Truck,N1,1034
Goats,2152,livestock,Mini Livestock Truck,N1,2606
Vegetables,445,crops,Tricycle,L1,832
Rice,320,crops,Tricycle,L1,493
Goats,5741,livestock,Heavy Livestock Trailer,N3,16628
Corn,1324,crops,Elf Truck,N2,5367
Eggs,1452,perishable goods,Refrigerated Van,N1,2453
Rice,493,crops,Tricycle,L1,804
Chickens,2730,livestock,Mini Livestock Truck,N1,2951
Corn,661,crops,Tricycle,L1,730
Vegetables,3591,crops,Elf Truck,N2,4146
Goats,1759,livestock,Livestock Truck,N2,8309
Pigs,10768,livestock,Heavy Livestock Trailer,N3,17440
Vegetables,104,crops,Tricycle,L1,107
Meat,2390,perishable goods,Refrigerated Truck,N2,7493
Meat,511,perishable goods,Refrigerated Van,N1,1405
Meat,1522,perishable goods,Refrigerated Van,N1,3206
Meat,1921,perishable goods,Refrigerated Van,N1,2846
Frozen Fish,4574,perishable goods,Refrigerated Truck,N2,4986
Leafy Greens,1200,perishable goods,Refrigerated Van,N1,2173
Cows,1561,livestock,Mini Livestock Truck,N1,1969
Pigs,10355,livestock,Heavy Livestock Trailer,N3,19064
Corn,123,crops,Tricycle,L1,259
Chickens,1762,livestock,Mini Livestock Truck,N1,2526
Rice,3556,crops,10-Wheeler Truck,N3,19461
Frozen Fish,124,perishable goods,Refrigerated Van,N1,1055
Corn,1273,crops,Multicab,N1,1363
Rice,15593,crops,10-Wheeler Truck,N3,17963
Chickens,874,livestock,Mini Livestock Truck,N1,3163
Chickens,126,livestock,Mini Livestock Truck,N1,1502
Pigs,1165,livestock,Mini Livestock Truck,N1,2110
Vegetables,201,crops,Tricycle,L1,932
Goats,4339,livestock,Livestock Truck,N2,6120
Eggs,123,perishable goods,Refrigerated Van,N1,1205
Meat,206,perishable goods,Refrigerated Van,N1,1772
Corn,616,crops,Elf Truck,N2,5187
Eggs,7158,perishable goods,Refrigerated Truck,N2,7397
Chickens,897,livestock,Mini Livestock Truck,N1,1992
Chickens,12107,livestock,Heavy Livestock Trailer,N3,12979
Corn,10184,crops,10-Wheeler Truck,N3,16646
Vegetables,1932,crops,Multicab,N1,2490
Chickens,1222,livestock,Mini Livestock Truck,N1,1260
Eggs,2653,perishable goods,Refrigerated Truck,N2,3794
Eggs,170,perishable goods,Refrigerated Truck,N2,6521
Eggs,6285,perishable goods,Refrigerated Truck,N2,9323
Cows,10562,livestock,Heavy Livestock Trailer,N3,12044
Frozen Fish,1175,perishable goods,Refrigerated Van,N1,1762
Pigs,1472,livestock,Mini Livestock Truck,N1,2967
Frozen Fish,1659,perishable goods,Refrigerated Van,N1,1712
Leafy Greens,8575,perishable goods,Refrigerated Truck,N2,9531
Chickens,1551,livestock,Heavy Livestock Trailer,N3,14503
Pigs,8425,livestock,Livestock Truck,N2,10678
Corn,5903,crops,Elf Truck,N2,5939
Fruits,115,crops,Tricycle,L1,462
Leafy Greens,1903,perishable goods,Refrigerated Van,N1,2217
Meat,836,perishable goods,Refrigerated Truck,N2,4917
Goats,1201,livestock,Mini Livestock Truck,N1,2012
Cows,1029,livestock,Livestock Truck,N2,6564
Leafy Greens,1408,perishable goods,Refrigerated Van,N1,2261
Leafy Greens,6157,perishable goods,Refrigerated Truck,N2,6691
Rice,1976,crops,Elf Truck,N2,10827
Corn,703,crops,Multicab,N1,2644
Cows,522,livestock,Mini Livestock Truck,N1,1778
Eggs,109,perishable goods,Refrigerated Truck,N2,6837
Frozen Fish,4822,perishable goods,Refrigerated Truck,N2,5599
Chickens,1923,livestock,Mini Livestock Truck,N1,2723
Cows,2419,livestock,Heavy Livestock Trailer,N3,14396
Corn,133,crops,Tricycle,L1,497
Vegetables,3457,crops,Elf Truck,N2,4487
Meat,204,perishable goods,Refrigerated Van,N1,2137
Leafy Greens,1978,perishable goods,Refrigerated Van,N1,2584
Eggs,2442,perishable goods,Refrigerated Truck,N2,10046
Eggs,1390,perishable goods,Refrigerated Van,N1,3450
Pigs,1949,livestock,Mini Livestock Truck,N1,2681
Rice,398,crops,Multicab,N1,2196
Corn,275,crops,Tricycle,L1,635
Pigs,6735,livestock,Livestock Truck,N2,9154
Goats,277,livestock,Mini Livestock Truck,N1,1750
Leafy Greens,1457,perishable goods,Refrigerated Truck,N2,6644
Vegetables,2106,crops,Multicab,N1,2463
Leafy Greens,695,perishable goods,Refrigerated Van,N1,3402
Fruits,431,crops,Tricycle,L1,731
Fruits,4487,crops,Elf Truck,N2,5970
Fruits,11096,crops,10-Wheeler Truck,N3,14880
Corn,1085,crops,Multicab,N1,1982
Leafy Greens,2090,perishable goods,Refrigerated Truck,N2,5539
Vegetables,1748,crops,Multicab,N1,2638
Vegetables,486,crops,Tricycle,L1,657
Goats,1576,livestock,Livestock Truck,N2,7115
Frozen Fish,538,perishable goods,Refrigerated Truck,N2,3992
Goats,2263,livestock,Livestock Truck,N2,6829
Vegetables,10290,crops,10-Wheeler Truck,N3,18674
Leafy Greens,123,perishable goods,Refrigerated Truck,N2,6388
Corn,3166,crops,Multicab,N1,3197
Vegetables,2161,crops,Elf Truck,N2,7034
Pigs,13924,livestock,Heavy Livestock Trailer,N3,14568
Rice,238,crops,Tricycle,L1,858
Frozen Fish,5358,perishable goods,Refrigerated Truck,N2,5519
Meat,1040,perishable goods,Refrigerated Van,N1,2058
Fruits,557,crops,Multicab,N1,1258
Vegetables,1516,crops,Multicab,N1,2033
Frozen Fish,154,perishable goods,Refrigerated Van,N1,2664
Chickens,744,livestock,Heavy Livestock Trailer,N3,16279
Pigs,323,livestock,Mini Livestock Truck,N1,3101
Pigs,3321,livestock,Livestock Truck,N2,9122
Meat,10780,perishable goods,Refrigerated Truck,N2,11141
Chickens,2146,livestock,Mini Livestock Truck,N1,2730
Eggs,2725,perishable goods,Refrigerated Truck,N2,9335
Cows,2542,livestock,Mini Livestock Truck,N1,2644
Fruits,899,crops,Elf Truck,N2,6364
Pigs,2912,livestock,Mini Livestock Truck,N1,3337
Goats,4473,livestock,Livestock Truck,N2,8692
Meat,2243,perishable goods,Refrigerated Van,N1,2991
Corn,555,crops,Tricycle,L1,572
Chickens,1942,livestock,Mini Livestock Truck,N1,2151
Pigs,1203,livestock,Mini Livestock Truck,N1,3197
Eggs,4620,perishable goods,Refrigerated Truck,N2,9834
Eggs,485,perishable goods,Refrigerated Truck,N2,9957
Frozen Fish,1958,perishable goods,Refrigerated Truck,N2,7232
Corn,117,crops,Tricycle,L1,225
Leafy Greens,1090,perishable goods,Refrigerated Van,N1,1772
Vegetables,271,crops,Multicab,N1,2256
Eggs,2707,perishable goods,Refrigerated Truck,N2,6830
Frozen Fish,7979,perishable goods,Refrigerated Truck,N2,11728
Chickens,906,livestock,Mini Livestock Truck,N1,2414
Corn,291,crops,Tricycle,L1,728
Frozen Fish,1152,perishable goods,Refrigerated Van,N1,1458
Fruits,2041,crops,Multicab,N1,2156
Fruits,141,crops,Tricycle,L1,591
Leafy Greens,1337,perishable goods,Refrigerated Truck,N2,9457
Cows,558,livestock,Mini Livestock Truck,N1,1273
Rice,2027,crops,Multicab,N1,3432
Fruits,3797,crops,Elf Truck,N2,9688
Goats,8666,livestock,Heavy Livestock Trailer,N3,18104
Vegetables,199,crops,Tricycle,L1,251
Pigs,399,livestock,Livestock Truck,N2,5845
Pigs,4652,livestock,Livestock Truck,N2,8176
Eggs,1365,perishable goods,Refrigerated Van,N1,2017
Vegetables,785,crops,Multicab,N1,1643
Vegetables,1437,crops,10-Wheeler Truck,N3,18311
Pigs,5354,livestock,Livestock Truck,N2,11422
Leafy Greens,4028,perishable goods,Refrigerated Truck,N2,9886
Rice,2205,crops,Elf Truck,N2,4944
Eggs,7616,perishable goods,Refrigerated Truck,N2,8115
Corn,382,crops,Multicab,N1,3108
Rice,550,crops,Multicab,N1,2507
Vegetables,458,crops,Multicab,N1,2254
Pigs,11602,livestock,Heavy Livestock Trailer,N3,13402
Meat,574,perishable goods,Refrigerated Truck,N2,5107
Fruits,336,crops,Tricycle,L1,633
Goats,1935,livestock,Mini Livestock Truck,N1,2086
Goats,1218,livestock,Livestock Truck,N2,10779
Leafy Greens,7321,perishable goods,Refrigerated Truck,N2,8747
Rice,5812,crops,Elf Truck,N2,10888
Meat,2967,perishable goods,Refrigerated Truck,N2,7326
Vegetables,422,crops,Tricycle,L1,607
Chickens,764,livestock,Mini Livestock Truck,N1,1800
Chickens,463,livestock,Mini Livestock Truck,N1,1455
Fruits,8974,crops,Elf Truck,N2,10074
Fruits,7156,crops,Elf Truck,N2,8733
Rice,2293,crops,Multicab,N1,3261
Chickens,1467,livestock,Mini Livestock Truck,N1,2489
Rice,2716,crops,Elf Truck,N2,7026
Pigs,896,livestock,Livestock Truck,N2,5363
Frozen Fish,2173,perishable goods,Refrigerated Truck,N2,5931
Cows,1026,livestock,Livestock Truck,N2,8573
Vegetables,776,crops,Multicab,N1,1083
Leafy Greens,3474,perishable goods,Refrigerated Truck,N2,7488
Fruits,2590,crops,Multicab,N1,3130
Eggs,1093,perishable goods,Refrigerated Truck,N2,3815
Goats,1137,livestock,Livestock Truck,N2,3948
Chickens,13888,livestock,Heavy Livestock Trailer,N3,15425
Goats,1136,livestock,Mini Livestock Truck,N1,1566
Vegetables,976,crops,Multicab,N1,3081
Frozen Fish,322,perishable goods,Refrigerated Van,N1,3362
Vegetables,12891,crops,10-Wheeler Truck,N3,16802
Pigs,8421,livestock,Heavy Livestock Trailer,N3,12261
Rice,6982,crops,Elf Truck,N2,10676
Cows,5230,livestock,Livestock Truck,N2,10529
Cows,13376,livestock,Heavy Livestock Trailer,N3,19423
Eggs,3450,perishable goods,Refrigerated Truck,N2,6323
Goats,17248,livestock,Heavy Livestock Trailer,N3,17394
Eggs,529,perishable goods,Refrigerated Van,N1,1411
Leafy Greens,568,perishable goods,Refrigerated Van,N1,1256
Leafy Greens,1747,perishable goods,Refrigerated Van,N1,2205
Rice,774,crops,Tricycle,L1,793
Eggs,3092,perishable goods,Refrigerated Truck,N2,10621
Chickens,300,livestock,Mini Livestock Truck,N1,2016
Goats,1332,livestock,Mini Livestock Truck,N1,1735
Fruits,4099,crops,Elf Truck,N2,4150
Meat,1029,perishable goods,Refrigerated Van,N1,2612
Goats,1909,livestock,Mini Livestock Truck,N1,3239
Fruits,2792,crops,Elf Truck,N2,4347
Frozen Fish,1593,perishable goods,Refrigerated Van,N1,1943
Leafy Greens,3481,perishable goods,Refrigerated Truck,N2,4643
Cows,4704,livestock,Heavy Livestock Trailer,N3,12128
Eggs,1549,perishable goods,Refrigerated Truck,N2,4700
Vegetables,671,crops,Elf Truck,N2,11841
Rice,9154,crops,Elf Truck,N2,11833
Eggs,7982,perishable goods,Refrigerated Truck,N2,9938
Pigs,1192,livestock,Livestock Truck,N2,4004
Chickens,646,livestock,Mini Livestock Truck,N1,1020
Vegetables,117,crops,Tricycle,L1,154
Leafy Greens,3611,perishable goods,Refrigerated Truck,N2,8172
Chickens,774,livestock,Mini Livestock Truck,N1,3143
Meat,1907,perishable goods,Refrigerated Van,N1,3072
Chickens,662,livestock,Mini Livestock Truck,N1,3474
Leafy Greens,3652,perishable goods,Refrigerated Truck,N2,4321
Pigs,825,livestock,Mini Livestock Truck,N1,1761
Corn,9761,crops,10-Wheeler Truck,N3,15941
Fruits,104,crops,Elf Truck,N2,5890
Leafy Greens,5471,perishable goods,Refrigerated Truck,N2,7126
Rice,858,crops,Multicab,N1,3469
Goats,531,livestock,Heavy Livestock Trailer,N3,15113
Fruits,514,crops,Tricycle,L1,989
Rice,4193,crops,Elf Truck,N2,9433
Corn,5762,crops,Elf Truck,N2,6893
Goats,1483,livestock,Mini Livestock Truck,N1,2890
Cows,292,livestock,Mini Livestock Truck,N1,1255
Cows,1478,livestock,Livestock Truck,N2,9119
Frozen Fish,3093,perishable goods,Refrigerated Van,N1,3359
Corn,428,crops,Tricycle,L1,450
Goats,506,livestock,Mini Livestock Truck,N1,2505
Fruits,188,crops,Tricycle,L1,203
Cows,515,livestock,Livestock Truck,N2,6477
Cows,818,livestock,Mini Livestock Truck,N1,2085
Corn,3763,crops,Elf Truck,N2,4290
Leafy Greens,2060,perishable goods,Refrigerated Van,N1,2796
Rice,231,crops,Tricycle,L1,465
Pigs,2282,livestock,Heavy Livestock Trailer,N3,14139
Pigs,329,livestock,Mini Livestock Truck,N1,1236
Goats,2279,livestock,Livestock Truck,N2,10000
Goats,927,livestock,Mini Livestock Truck,N1,2678
Rice,165,crops,Tricycle,L1,210
Vegetables,2714,crops,Elf Truck,N2,4213
Chickens,313,livestock,Mini Livestock Truck,N1,1237
Meat,1560,perishable goods,Refrigerated Van,N1,2742
Rice,122,crops,Tricycle,L1,645
Vegetables,640,crops,Tricycle,L1,909
Eggs,567,perishable goods,Refrigerated Truck,N2,5572
Eggs,7260,perishable goods,Refrigerated Truck,N2,8461
Frozen Fish,578,perishable goods,Refrigerated Van,N1,2061
Meat,131,perishable goods,Refrigerated Van,N1,1275
Chickens,3396,livestock,Heavy Livestock Trailer,N3,19305
Frozen Fish,253,perishable goods,Refrigerated Van,N1,1165
Corn,774,crops,Tricycle,L1,933
Goats,5142,livestock,Heavy Livestock Trailer,N3,14260
Chickens,1627,livestock,Mini Livestock Truck,N1,2371
Rice,569,crops,Tricycle,L1,820
Frozen Fish,8629,perishable goods,Refrigerated Truck,N2,9432
Rice,214,crops,Tricycle,L1,626
Rice,904,crops,Multicab,N1,2160
Chickens,2671,livestock,Mini Livestock Truck,N1,3224
Corn,7565,crops,Elf Truck,N2,10525
Corn,532,crops,Multicab,N1,2307
Cows,4364,livestock,Heavy Livestock Trailer,N3,15311
Leafy Greens,5690,perishable goods,Refrigerated Truck,N2,11841
Vegetables,1429,crops,Multicab,N1,2073
Corn,122,crops,Multicab,N1,2133
Corn,9389,crops,Elf Truck,N2,9427
Meat,220,perishable goods,Refrigerated Van,N1,1246
Meat,3785,perishable goods,Refrigerated Truck,N2,4116
Pigs,8593,livestock,Livestock Truck,N2,9057
Corn,1943,crops,Multicab,N1,2485
Rice,5707,crops,10-Wheeler Truck,N3,12730
Corn,1678,crops,Multicab,N1,2247
Corn,5127,crops,10-Wheeler Truck,N3,16095
Fruits,824,crops,Multicab,N1,2132
Fruits,3175,crops,10-Wheeler Truck,N3,12069
Frozen Fish,1623,perishable goods,Refrigerated Truck,N2,5358
Corn,115,crops,Tricycle,L1,127
Pigs,9582,livestock,Heavy Livestock Trailer,N3,16643
Leafy Greens,11039,perishable goods,Refrigerated Truck,N2,11490
Corn,238,crops,Tricycle,L1,547
Cows,1672,livestock,Livestock Truck,N2,10136
